	SRX4240060	SRX4240061	SRX4240062	SRX4240063	SRX4240068	SRX4240069	SRX4240070	SRX4240071
AT3G45680	18.5115280334934	15.2192531563935	12.6809942101386	15.866408652603	12.6012824713811	10.2430493851887	8.47247281252345	5.2364742202444
AT3G45710	83.3018761507204	88.5483820008348	76.0859652608314	75.8828239907102	10.3101402038572	12.5192825818973	26.8294972396576	24.8732525461609
AT3G45750	10.8571608557107	12.7244038478087	16.8457726615296	9.86899921148089	7.02372648287307	3.48901061525869	12.922288625575	6.68872378255573
AT3G45770	64.4317303956356	54.607486301512	48.098666749401	54.343917913997	73.2414667813152	81.9093734525203	82.3996393585191	106.948178329131
AT3G45780	199.185890187728	152.204422070317	144.5746284476	206.150543069351	123.731348580621	77.3979751689056	117.211697379704	106.046887549688
AT3G45830	52.7921355029257	31.82207478155	45.6515791564989	52.4281329390361	16.0379958726668	15.9336323769602	42.3623640626172	27.4914896562831
AT3G45850	37.7086682163755	17.9863900939196	39.3110820514296	45.5296943944261	14.8924247389049	10.2430493851887	22.5932608333959	9.16382988542771
AT3G45900	34.6234135441266	33.2056432503131	20.2895907362217	29.6632857418231	32.0759917453336	40.9721975407548	22.5932608333959	30.1097267664053
AT3G45930	16.7974976600218	26.2878009064978	15.2171930521663	26.2140664695181	3.43671340128574	6.82869959012581	4.23623640626173	6.54559277530551
AT3G45970	5.14209112041484	6.91784234381522	5.07239768405543	4.82890698122701	14.8924247389049	17.0717489753145	7.06039401043621	14.4003041056721
AT3G45980	77.4741728809169	81.6305396570196	64.6730704717067	61.3961030470292	51.5507010192862	36.4197311473376	28.2415760417448	17.0185412157943
AT3G46000	71.252590798952	64.72390198739	57.4620124180152	70.3822396893263	68.836945702919	118.521854835474	78.5360378546981	90.270680047555
AT3G46010	95.1173007844318	135.251016847935	90.0772127397597	126.150077446319	110.854371935893	179.809001006383	87.8423956303253	109.875937215102
AT3G46030	78.8453971796942	91.3155189383609	82.4264623659007	57.2570399202631	40.094989681667	52.3533635242978	32.4778124480066	30.1097267664053
AT3G46040	95.642894839716	87.1648135320718	71.013567576776	88.3000133710082	117.993826777477	138.850224999225	80.4884917189728	78.5471133036661
AT3G46060	108.076664797049	125.303902053536	88.9824572778827	105.995106528507	107.556932751593	106.281497576249	114.436753244078	122.912294348919
AT3G46100	50.3924929800654	29.0549378440239	35.506783788388	52.4281329390361	74.4621236945245	36.4197311473376	45.1865216667917	45.8191494271385
AT3G46130	18.5564199603918	12.60866606997	21.7345724564637	16.6592501437894	18.648981811025	24.6624623614186	36.6051089276281	17.4364357600915
AT3G46200	7.37882642398241	1.66742438175772	7.86370669294276	3.83240814621601	12.425390967909	17.9717391831223	37.6103123573531	23.7313839693431
AT3G46210	15.2498703334203	20.0271420172701	11.9421989580072	19.6489267787573	33.0936437369724	13.3486450451058	28.9145479998627	22.8257195679969
AT3G46220	25.1467530825878	13.7152062981974	17.2577120688266	13.1292575548013	73.9614438020224	33.8461831638602	41.9934810250178	58.5723227314173
AT3G46230	1.37122429877729	1.38356846876304	31.7024855253464	7.58828239907102	40053.7491208516	61197.6676101091	50512.8829082648	42058.051818448
AT3G46280	18.8543341081878	24.9042324377348	20.2895907362217	20.6953156338301	17.1835670064287	17.0717489753145	21.1811820313086	24.8732525461609
AT3G46290	55.5345841004803	41.5070540628913	60.8687722086651	52.4281329390361	34.3671340128574	27.3147983605032	32.4778124480066	24.8732525461609
AT3G46320	16.4546915853275	30.438506312787	31.7024855253464	19.315627924908	2.29114226752383	3.4143497950629	2.82415760417448	0
AT3G46430	41.8223411127074	74.7126973132044	55.7963745246097	54.4976645024191	48.1139876180004	47.8008971308806	50.8348368751407	43.2009123170163
AT3G46440	43.183083663049	47.4061517556598	51.1173610346641	38.2356624211074	18.4712877444828	25.2327489875431	29.4303690705598	21.108340468363
AT3G46450	96.2177971527993	75.8755555695283	79.477917539539	89.9591973053588	164.912128655124	180.842161453014	239.038684763317	271.158517849111
AT3G46460	20.128933818153	20.9653063040873	14.417593794296	24.2413152893143	48.8219530448142	36.34170463695	37.4453192880556	43.3937913094176
AT3G46510	81.5878457772488	71.9455603756783	84.9626612079284	88.3000133710082	51.5507010192862	51.2152469259435	76.252255312711	62.8376906429328
AT3G46530	90.1579976446069	45.6577594691805	68.4773687347483	82.7812625353202	80.189979363334	55.7677133193607	111.554225364892	113.893314290316
AT3G46540	33.0025664973817	34.8450503269298	30.1689043323776	35.8068502919823	65.0778950303238	53.3724522684577	43.5805033743838	38.7026884146402
