	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G18270	326.098710861591	-0.365749923869891	0.184397689951718	-1.98348430485034	0.0473133585107823	0.0915033962942286
AT3G18280	120.703592040463	-0.266886748960717	0.249489967793584	-1.06972938158991	0.284741137071678	0.395150965732124
AT3G18290	1093.29057495509	0.621929139274014	0.15989090441946	3.88970930855726	0.000100364372084725	0.00044448015970957
AT3G18295	108.678005525562	-0.119308039805336	0.229171057509303	-0.520606926118903	0.602640623449045	0.699882779041278
AT3G18300	22.2539570444561	-0.555883425618105	0.44622789227729	-1.24573885953475	0.212860282313682	0.314015939972227
AT3G18310	230.657111243486	1.32046790313672	0.281584396688673	4.68942142627548	2.73978611908358e-06	1.75837535900276e-05
AT3G18320	9.01594413377675	0.975064670990204	0.67897695717735	1.43607917865689	0.150979812101566	0.237907582705498
AT3G18350	279.836688143922	0.416228470093368	0.198722449676205	2.09452163442813	0.036213537911514	0.0730027998377311
AT3G18360	289.565069081297	0.488005518506015	0.435902044182799	1.11953023625043	0.262913999071976	0.371710411593868
AT3G18362	81.4034414369037	-0.396478770334001	0.431721108158234	-0.918367813946876	0.358426335272708	0.472393191020655
AT3G18370	834.824960219049	0.023023614962627	0.123792690242645	0.185985254197954	0.852456325023604	0.896876688247344
AT3G18380	282.032804316432	0.00441115973209045	0.168542661189162	0.0261723631332701	0.979119859353724	0.984932959646741
AT3G18390	1812.86188347547	0.195695665510149	0.113551527958649	1.72340847391691	0.0848146835815348	0.148929281162429
AT3G18410	1370.46666187456	0.301762022308527	0.165134260280623	1.8273738096245	0.0676435844233348	0.123325803308397
AT3G18420	328.038037856026	-0.273198495290279	0.166581006180858	-1.64003388833938	0.100998121006244	0.171955601766786
AT3G18430	402.633399817299	0.66858992222688	0.159238878401952	4.1986600818628	2.68499010563997e-05	0.00013692304697234
AT3G18440	584.372698507913	1.30038972648248	0.283911029592045	4.58027195474239	4.64371704740761e-06	2.82983712774287e-05
AT3G18480	574.052291592714	-0.273553147746372	0.139831953357622	-1.95629926621104	0.0504299105910664	0.0964572852434206
AT3G18490	6971.42556995013	-0.1179127862463	0.12438729429464	-0.947948799071042	0.343155520378001	0.45658255613674
AT3G18500	134.449312968015	-0.912105115614517	0.225786090963791	-4.03968690773246	5.35226011880336e-05	0.000254079273255918
AT3G18510	30.8068271556244	-0.361103923772434	0.364271188882057	-0.991305200064426	0.321536574588845	0.43357750593848
AT3G18520	795.861686487435	0.296293761437002	0.156503350126595	1.89321034468164	0.0583299022615097	0.109054121635036
AT3G18524	235.436618182906	-1.00888066599257	0.16961471910966	-5.94807261591669	2.71318232718189e-09	3.14865428517478e-08
AT3G18530	126.625520054985	1.58376954591575	0.296103913486024	5.34869508231105	8.8590650688765e-08	7.72063913332177e-07
AT3G18535	321.898640576786	0.137397827094826	0.208469378917265	0.659079178958724	0.50984492514159	0.61725419899838
AT3G18550	50.4040329463761	2.02959246960732	0.369051279023209	5.49948634503901	3.80899201706483e-08	3.54436730851085e-07
AT3G18560	102.664879425258	-0.695952585512673	0.335127720120961	-2.0766786622768	0.0378312272652141	0.075736954781049
AT3G18570	47.1206607666269	0.38614386539059	0.466132149628312	0.82839998420726	0.40744401548847	0.519643189242979
AT3G18580	140.922890642128	-0.210140545155917	0.226664058511982	-0.927101308145016	0.353873937024125	0.467813061610826
AT3G18590	54.9319181274467	-0.518008154046938	0.390190936866895	-1.32757607905087	0.184318191316601	0.279710215394024
AT3G18600	640.689075556684	0.560887761857743	0.174563579044499	3.21308582768439	0.00131317041666914	0.00424473464415213
AT3G18610	130.551478939223	0.114069205718152	0.27237456469142	0.418795366767759	0.675365691249049	0.76124438101133
AT3G18620	102.573675470609	0.784720601099974	0.254493722091393	3.08345759829065	0.0020461026579514	0.0062314798144799
AT3G18630	36.4914042193761	-1.0360488647153	0.366619794561721	-2.82594906244452	0.0047140759738393	0.0128222866488429
AT3G18640	487.907584036263	-0.588896256126285	0.18400570323953	-3.20042393120656	0.00137225586757768	0.00441676528408886
AT3G18660	169.765319720757	-0.476281566084944	0.245317852039272	-1.94148759303786	0.052199162882453	0.099215983895114
