	SRX4240080	SRX4240082	SRX4240084	SRX4240085
AT3G13420	24.379166773187	4.95865955555134	17.5102234212855	3.06125965542796
AT3G13430	212.300710409	168.956348802035	87.023664364601	118.403414452496
AT3G13435	11.3996133752081	13.7508123629531	14.1284571389377	9.03963419929339
AT3G13437	19.4628472280695	1.26116698654655	10.6903746312757	1.2575986069866
AT3G13440	682.385760360572	444.160523105994	420.656145828815	297.49538868491
AT3G13445	201.28019084949	105.626457339599	224.564649206967	127.149979314483
AT3G13450	527.889788605789	470.027768042761	406.193142744458	574.662459812223
AT3G13460	4338.55210499856	5093.40297385473	4560.63846910512	7038.87793735319
AT3G13470	1802.01580661943	57823.416060069	1580.97435384713	61707.1257970051
AT3G13480	463.831129467254	360.507283454987	425.042684346957	273.888724566016
AT3G13490	858.478576486822	936.305314531989	581.386011267286	906.546172557709
AT3G13500	0	18.7511077676633	0.706422856946884	23.2447736553259
AT3G13510	296.38994775541	401.273706227995	308.706788485788	413.240420539126
AT3G13520	1913.38126036185	3283.94400704344	1911.58025089827	7381.50701188015
AT3G13530	179.763133993666	385.022746162687	287.514102777382	639.231275521461
AT3G13550	158.196816327331	175.892668073059	147.82758732344	210.21464437755
AT3G13560	75.3714369732779	33.3406196911439	121.229343631759	80.336814942891
AT3G13570	581.380282135611	700.041356659431	849.120274050155	790.322304281079
AT3G13580	1151.95810539571	1296.72759492123	1643.13515443097	1612.59987725053
AT3G13600	39.8049490086624	17.5837313713038	28.2941976156799	13.9065192464796
AT3G13610	68.3976802512484	186.261003825456	82.6514742627855	89.1049656787491
AT3G13620	128.026427136952	77.5045787730085	81.2386285488917	61.986063080869
AT3G13650	82.4279736361198	40.0023632376818	67.110171409954	21.9533973411411
AT3G13670	631.363202319216	977.557751620849	909.16621689064	1264.25741158689
AT3G13672	229.473679956725	137.336135939118	195.359711312123	96.1318842222249
AT3G13674	15.7840800579804	5.00029540471022	35.3211428473442	11.6223868276629
AT3G13677	178.860755148678	63.960519690044	78.1362265647919	38.6731949526134
AT3G13682	32.4450534525153	46.2527324935696	45.9174857015475	37.4499131113583
AT3G13690	1151.25531390398	649.619804301267	868.29456024705	415.363642550335
AT3G13700	170.994200628121	76.2545049218309	149.761645672739	116.223868276629
AT3G13720	425.293268228916	141.258345183064	330.605897051142	194.9978234419
AT3G13730	76.3695268377631	52.461573444059	71.0380838575669	25.9722340512068
AT3G13740	1041.95044582663	495.01643256775	770.631193849132	413.222098538052
AT3G13750	6663.51246447739	7125.42095171207	5767.94262697131	7515.81014855536
AT3G13770	16.8791194696288	2.53288272902545	12.228945209149	1.30828461046121
AT3G13772	576.118922116284	641.287885654086	539.000639850473	729.627617514395
AT3G13780	355.141801304559	177.510486867213	288.926948491276	145.925523502879
AT3G13782	52.7685355090688	42.1859489761291	32.9337890379312	38.2206832615252
AT3G13790	719.527270169563	1006.79448305061	607.728340846923	753.969626300894
AT3G13800	126.916866259854	131.195118318381	173.821028225741	175.620308963989
AT3G13810	400.13441735146	260.637526378003	245.851044754341	238.004248481054
AT3G13840	12.2765067117625	27.5016247259062	9.88991999725638	19.3706447127716
AT3G13845	229.978439781961	186.449404780411	155.646668816891	121.512157548409
AT3G13860	213.085080782735	1490.08803060365	310.826057056629	1589.68424276145
AT3G13870	593.513374121356	957.342690709358	773.388431425341	1366.85356695854
AT3G13880	29.8143734428519	11.250664660598	47.3303314154412	19.3706447127716
AT3G13882	213.993762568749	216.294906534629	343.985015954495	444.156887321772
AT3G13910	82.2107105071066	42.1909984655246	81.4613280287838	90.8941462976041
AT3G13920	6523.88759761505	4663.30620050202	6134.61095884765	5169.92787463126
AT3G13930	555.950375375532	650.038402612329	922.588251172631	597.907233467549
AT3G13940	116.626813761744	93.7555388383167	223.936045652162	116.223868276629
AT3G13950	21.9223334138617	31.2518462794389	31.0826057056629	21.9533973411411
AT3G13960	35.0757334621787	46.2527324935696	89.0092799753074	56.8205578241299
AT3G13970	67.1892000205788	17.9454772820401	33.1648651059293	4.72638489096625
AT3G13980	166.609733945349	132.507828224821	98.8991999725638	192.415070813531
AT3G13990	193.832416319015	330.528671211898	291.41892224825	384.282570305114
AT3G14000	131.980748492439	69.6002221331556	165.045133590854	59.4788946451129
AT3G14010	472.098700222351	926.143848124311	560.536110485338	1238.40074413852
AT3G14020	91.0756562172725	39.3077922361077	66.639077840598	37.3169122643887
AT3G14050	355.141801304559	276.26632111024	358.862811329017	306.056186461791
AT3G14060	45.5984535008322	27.5016247259062	64.9909028391133	36.1585367971736
AT3G14067	2283.43024838783	2871.41963615485	2069.81897085437	2212.12762619851
AT3G14070	31.5681601159608	78.754652624186	67.110171409954	67.151568337608
AT3G14075	296.438489833265	488.325013404336	299.32977586451	478.51602038671
AT3G14080	233.291687328033	140.105497264684	239.138971747133	159.328129736422
AT3G14090	204.316147417191	245.014474830801	189.321325661765	276.354531235541
AT3G14100	747.99001608096	786.296452390683	1139.46006825532	1145.45079068189
AT3G14110	1503.97065328594	1937.96194750068	1509.57268930788	2052.89011789025
AT3G14120	220.701262506715	301.309772719686	236.576326487129	318.546068764165
AT3G14130	203.950217140247	197.249015854427	149.696146965353	139.966139808997
AT3G14150	723.011729558982	267.244985386678	506.335676656771	278.570893918672
AT3G14160	103.473413713427	65.0038402612329	78.4129371211042	71.0256972801623
AT3G14170	43.2308834301339	52.0768868802534	46.1986579820438	32.1536478294273
AT3G14172	202.557660718382	349.37597640177	381.723773072578	452.173571080405
AT3G14180	425.293268228916	833.79925873543	591.982354121489	1020.18728820597
AT3G14190	107.451506380224	71.3112406195267	111.683214622144	63.9943325263082
AT3G14200	202.562360744082	2565.15154261634	230.293851364684	4231.84018158349
AT3G14205	996.981655386353	1395.01308791972	848.225012414016	1428.02532871615
AT3G14210	4816.15605293376	2056.61344901623	6634.89274950455	2286.99741344085
AT3G14220	339.357721246578	408.774149335061	402.661028459724	342.214723258964
AT3G14230	2295.50176984775	4955.14157449607	1181.40294721239	3862.16683213674
AT3G14240	1403.02933848715	1110.06557984567	1619.82761097921	1287.50218524222
AT3G14270	341.704268098739	447.748980157092	527.965284501132	665.834178704778
AT3G14280	65.767000241585	61.2536187077002	50.8624457001757	60.6946867666842
AT3G14290	695.376415887692	658.788919570572	687.349439809318	736.084499085319
AT3G14310	2475.46988909326	1000.05908094204	3235.41668481673	1007.27352506412
AT3G14330	274.467614341548	168.75996990897	238.0645027911	136.885889303586
AT3G14340	71.0283602609118	36.2521416841491	120.798308537917	51.6550525673908
AT3G14350	287.621014389865	263.765582598464	554.541942703304	454.564462593039
AT3G14360	46.4753468373867	26.2515508747287	43.7982171307068	32.2844078546193
AT3G14370	10.5227200386536	15.0008862141307	20.4862628514596	10.3310105134782
AT3G14390	282.359654370538	318.768832050277	416.083062741715	414.531796853311
AT3G14400	372.679668035648	627.537073291133	581.386011267286	803.236067422927
AT3G14410	231.499840850379	77.5045787730085	193.559862803446	113.64111564826
AT3G14415	10777.6827540672	13809.0155509113	8704.18302413447	11755.059336346
AT3G14420	14602.0778703789	29161.4783420662	14705.4637776585	29018.0722466697
AT3G14430	474.399295075966	408.774149335061	367.33988561238	286.685541749019
AT3G14440	85.9355469823377	565.033380732255	79.8257828349979	739.958628027873
AT3G14450	49.9829201836046	102.50605579656	92.5413942600418	80.0653314794557
AT3G14460	6.13825335588126	23.7514031723736	5.65138285557507	27.1189025978802
AT3G14470	53.656894263845	74.7843823024875	76.5053123009983	73.3924966841989
AT3G14510	11.3996133752081	10.0005908094204	22.6055314223003	3.87412894255431
AT3G14540	15.7840800579804	2.50014770235511	14.8348799958846	1.29137631418477
AT3G14550	30.8934084418073	14.9606615626054	53.0850672187859	10.9557034441232
AT3G14560	64.013213568476	91.2553911359616	74.1743999794228	56.8205578241299
AT3G14570	83.3048669726743	392.523189269753	80.5322056919448	388.704270569616
AT3G14580	29.8143734428519	6.25036925588778	24.7247999931409	3.87412894255431
AT3G14590	63.038383986527	280.205315093688	72.7274199973853	270.234436132034
AT3G14595	511.228815211254	921.304428317859	425.266559882024	980.154622466241
AT3G14600	1620.49888595265	1796.35612414215	2352.38811363312	2256.03442088079
AT3G14610	54.3673868663769	118.757015861868	122.917577108758	180.792683985868
AT3G14620	155.210120570141	5049.04828490615	189.321325661765	6627.34324439624
AT3G14630	4.27142140575727	21.9211746090353	12.6852900020471	41.2196944184858
AT3G14650	932.137616757398	1228.82259570754	1340.79058248519	1255.2177773876
AT3G14660	2395.01939505234	3352.2511045909	2619.35645005103	3377.32745986315
AT3G14680	70.1514669243573	101.255981945382	106.66985139898	223.408102353965
AT3G14690	499.829201836046	1153.81816463688	815.211976916704	1401.14330089048
AT3G14720	176.554430739941	472.244621975287	252.195092955112	536.829912267923
AT3G14730	49.9829201836046	27.5016247259062	58.6330971265914	19.3706447127716
AT3G14740	110.205292613626	17.6148686736032	104.942592901009	7.40027514852253
AT3G14750	110.488560405863	221.263071658427	115.853348539289	218.242597097226
AT3G14760	186.778280686101	181.260708420746	110.908388540661	85.2308367361948
AT3G14770	176.255560647448	181.260708420746	158.945142813049	109.766986705705
AT3G14780	10.5227200386536	42.5025109400369	16.9541485667252	38.7412894255431
AT3G14790	217.469547465508	111.256572754802	327.780205623354	189.832318185161
AT3G14810	205.067921545107	378.213743977724	189.205884444275	485.261418939154
AT3G14830	422.653858257573	420.889352941559	285.541098279761	391.734261791469
AT3G14840	403.863734021189	258.815649141831	604.84047598976	244.727622874101
AT3G14850	38.321311279382	70.3056184312933	41.3887705301176	50.8753269107976
AT3G14860	578.838851687059	448.901085194067	539.573174835545	406.952230975797
AT3G14870	44.7179974453989	38.7371363507405	87.7067962967998	41.4507092182829
