	SRX4520740	SRX4520741	SRX4520742	SRX4520743	SRX4520744	SRX4520745	SRX4520746	SRX4520747	SRX4520748
AT3G02680	62.4167825169489	44.0245289963563	42.3234635919101	52.1907478475464	49.9873211428882	72.8975521870017	55.6994466705081	61.2586456151814	63.3860540835776
AT3G02690	596.299255547586	713.746142534934	608.980276772195	612.43889403388	1067.15833982376	1045.52846432097	848.903777829194	864.606123926939	586.183225308579
AT3G02700	324.146030119367	300.219099515898	269.270942300808	193.038881316388	173.556797599519	265.707663970832	146.047356223441	151.684158670492	368.829291963645
AT3G02710	348.886943806825	368.742272760947	361.377140667283	379.837017773025	323.299704375806	330.900392298369	434.894214082572	421.978113032196	340.503766442337
AT3G02720	497.231078556199	564.559125047321	568.134889776195	1170.79828952589	1865.23122587414	1464.71825417887	1288.99138963557	1177.59490652162	738.875950267123
AT3G02730	1968.12551307823	3022.03219867628	2767.96065994155	2697.25506596027	4428.76487655873	5539.63911855262	3887.62730496886	3803.76157266966	1550.6069284336
AT3G02740	304.745278278043	326.422462095453	297.984665608322	191.957618659394	232.462768059609	217.87981427003	239.74074382453	202.031208161555	254.306816357565
AT3G02750	809.141129308539	953.172883336043	847.123802309919	666.287634689094	852.903908874723	826.294372478719	894.654126689412	933.808823119948	701.351059571794
AT3G02760	849.40394598349	817.489025072327	907.178452564776	627.275061964213	694.415018203105	667.683234891352	489.202674344042	459.232151225807	628.287970779043
AT3G02765	1.40455816835732	10.4278035632027	3.89150105935678	19.811537713336	19.3347127293891	10.9122487685289	21.3362344814204	16.4785900355686	28.9186672138271
AT3G02770	323.7668066809	340.651957127171	370.667839329155	234.659198206795	207.2392947829	230.814012741291	194.495625293765	242.992000204765	181.747087076093
AT3G02780	682.79301996524	737.233232272096	711.53346710549	1022.68058664462	1110.63163450486	1144.64519219159	1201.06247957881	1164.09726748211	927.025888897948
AT3G02790	381.840755499284	290.044023209708	335.623056416824	161.441678686863	37.7320048400618	63.2988958944662	0	15.2904497456798	52.9052543523937
AT3G02800	31.3107849198186	26.5757523525352	24.4865991602004	16.8699120813842	31.1771425437402	11.2408853403965	12.5361701041509	21.0606721821137	12.7756467301001
AT3G02820	81.9709999410732	97.385205001337	86.4809197453541	167.071762274578	36.8714543958644	95.753486314275	9.5450471116241	17.4808327871077	57.2260271902189
AT3G02830	623.131727156932	817.01635426683	830.318976043206	1573.40338427975	1952.32669066173	1507.17547723035	1687.87139625539	1566.06703983882	1251.13727187898
AT3G02832	8.22160400707486	10.2521969161774	17.6528103312599	10.0560462276895	10.2964600443097	9.85200046490558	19.7605454238652	19.8802869651724	23.4496321880317
AT3G02860	191.780030568093	156.254882929525	174.232772729063	347.629638003687	362.037321047766	249.409182040485	283.897602060806	294.791705422343	275.492784219452
AT3G02870	371.701748018261	395.586594001941	363.266543448338	931.503938428953	844.01047783098	626.125692671472	494.901286824625	437.008346935148	389.712495464413
AT3G02875	147.587546613573	124.877652062137	133.439202694024	100.98274615418	106.562437613437	125.53241036872	157.097051144958	153.075323944521	141.389642203966
AT3G02880	382.185449762085	344.7248701654	381.155505073224	263.949458477745	253.569051364313	289.973070890453	221.107498036609	191.859105153752	216.435052777985
AT3G02885	12.0224655670102	19.8641594282149	10.7301207025207	15.511310297065	5.09733155372244	0	18.0194941544956	15.3567335220083	11.6309007540543
AT3G02890	257.376731832618	230.233050492833	267.189271452922	221.208413617671	239.489486001945	265.836008541651	267.59361943765	284.791468299663	340.600417443204
AT3G02900	325.428939838575	314.416310772491	318.125025804188	381.500559671762	257.073077492531	308.391190979207	202.141291285099	237.910074012413	212.127795801452
AT3G02910	209.595453910208	227.888127537642	223.441848087638	80.8631069619614	138.723349206275	165.862162581346	637.694808882045	532.759419787221	227.715600084853
AT3G02920	108.525843635127	82.781971589564	106.973437079935	119.619043793538	57.575343854948	66.6126539429819	32.1100002738611	56.3964887503399	41.4976047155408
AT3G02930	220.481113071168	227.596592553584	265.55900307024	182.92416219725	78.3394318019932	83.763860134286	65.1567573628189	59.7096694152125	164.031049892974
AT3G02950	210.426340344986	199.58845082865	225.606023147736	203.765595414993	196.873095721859	198.10022848559	153.874094669721	189.867979792257	207.603428301433
AT3G02980	35.6959244484526	41.4489394176975	45.6459359402232	15.9140094890076	8.85371501670434	19.8288766480028	18.6965141313527	13.9143026754804	45.0948637445069
AT3G02990	56.2342964957431	45.5673401206024	56.1409287353483	40.8461931022686	53.936074799213	50.4671195007234	65.1592035723356	75.739231554319	66.3590841095649
AT3G03000	73.3707141881134	97.8006426024789	76.7982559772827	89.3800719119789	77.2148756337289	50.6684205700665	28.0792657879708	23.1926582748613	7.81600050811633
AT3G03010	109.723970528773	114.392326783692	103.886837071573	134.853469915417	96.8487804436041	73.7219985303897	83.5552656031191	71.2784813961183	107.829031567936
AT3G03020	75.5565583687723	65.3881125914668	64.6606426146152	52.0362130659373	54.642983309575	53.5499654958284	52.6958319240035	65.9101441129567	107.568194359639
AT3G03030	34.3255945895297	18.4697691267493	34.0178049121203	26.3228135857667	32.4592900234409	38.2031060807195	26.5063056439176	39.1414762649525	83.7807086282499
AT3G03040	201.405285222716	171.418729247508	195.152740608747	160.007063463595	147.372101840886	158.403751475555	155.558522639203	182.681422909232	243.68196232561
AT3G03050	357.680343740188	414.468438212679	417.971427760836	262.519505020522	266.690365218569	228.135491093825	268.016974185588	263.707487792546	277.786862999592
AT3G03060	116.407995790631	96.2522141462625	127.431804225056	104.615268861566	29.0331116508864	78.4578431939388	182.086597020034	148.31445591342	146.870193530858
AT3G03070	836.783716264649	856.178966752571	801.421330253046	1060.22891995051	928.257976931905	862.992266869918	803.354056842153	807.919765535217	830.069674422056
AT3G03090	231.451446576679	219.098679617423	245.874036032244	260.038830377067	200.191864458446	283.114799219068	148.266292351401	168.260042097307	193.273640921418
AT3G03100	1023.61429201368	1039.55162635731	992.249206419903	1183.26635939673	867.209856421559	992.651294271787	912.332850919382	896.276453665787	904.626850709469
AT3G03110	245.243222785728	230.052564263939	263.203809104432	242.946021731172	174.963671199105	219.779983832271	396.562853729936	427.804772268018	362.193856946125
AT3G03120	104.964719989204	103.07832394498	88.663025056972	126.025890497499	129.141622052929	114.312186948565	191.790536734225	157.616240894857	166.417594545441
AT3G03130	119.187088968879	81.0405207961935	82.8607770938607	68.0297663174286	10.5167557715951	68.6447804840989	1.05023007370874	0	31.6719515872429
AT3G03140	211.168316125227	161.983531883974	157.932782226854	178.926239752041	213.15108312269	165.22194832341	146.520786108783	160.774569954527	175.994458522302
AT3G03150	1461.09381405316	1637.13177246391	1465.40688936274	1567.71336120098	1954.29811464988	1800.21237403253	1688.0564074368	1633.62678938944	1231.17637258323
AT3G03160	507.868932365267	470.565732835285	472.018499909282	194.730641607423	175.439023527434	264.491451251789	190.534215530002	166.922514416024	206.455927822561
AT3G03170	57.2408353997864	38.8392918050808	30.1682835747181	11.1320854841547	14.0832910165812	32.3996476903163	125.523246545563	104.707821393658	112.967329953453
AT3G03180	77.1009481549458	75.6279997798294	52.3023951858763	68.7936539160645	79.9703259694765	44.7446953692819	76.7849724178598	86.8131350392043	60.72225054069
AT3G03190	159.458804494659	238.282418117937	166.020383077924	263.598010432907	114.490161700181	133.717660199321	249.545983954478	226.369643029527	252.979927789646
AT3G03200	28.8933692001751	22.2923782638541	22.3469990673008	18.2168892461367	14.5428614013595	21.0083228944477	29.4957295224872	17.8545062148742	35.7649309560856
AT3G03210	85.6010379336075	65.8722748468491	64.1410908946254	72.4332934231824	128.457253852122	91.1821240640812	118.555982561375	131.250240804627	96.8472908810022
AT3G03220	197.788942468781	182.56302547915	192.04307304934	187.536473208347	100.671549622588	117.89120790669	118.411421211994	145.567050348211	164.773548513557
AT3G03250	1399.8581178729	2256.44410174336	2009.70934789058	1410.09484523866	1846.74552765348	1740.39874254622	2170.19312848654	1823.04598088094	1132.06653706229
AT3G03265	28.8777822693474	20.87990073277	28.3152097660935	180.239518218175	204.478766443109	199.651569737643	5.97789910282987	8.54631433134433	28.6757350173693
AT3G03270	242.510952360762	148.542091223406	161.450599815875	70.0292690746268	75.4398899065199	108.904899055319	441.155733091713	469.052863096414	818.017698167319
AT3G03300	340.960004635727	304.078313028503	306.637411476705	252.440306197517	319.076731831421	201.033845959794	401.889044371474	390.528295200426	470.27413009708
AT3G03305	214.222131158984	280.148778414135	260.757818234986	226.369300105164	285.200674584771	239.553177014542	248.45631506254	238.688088797697	233.280601883106
AT3G03310	224.106735436291	181.020737182718	149.675291839677	140.523031243338	139.203846316845	151.45005798496	323.430137799804	387.35272634877	460.061728368796
AT3G03320	112.510446027765	96.464825375267	111.452003795295	68.4355138378581	31.0680489777192	54.8338570935442	52.1462577193703	48.7058829864428	72.5643585531329
AT3G03330	275.213961819672	225.973918283439	212.697319630023	193.88272936208	220.252990277194	271.026691217503	349.465294589261	393.994809514016	509.103271244742
AT3G03340	365.581499392421	319.973277881802	318.816321703038	331.723609906528	363.619635356767	297.131684614845	409.884411169496	443.320223043378	424.451162322457
AT3G03341	79.5266701847485	68.2343179273213	70.9703212482265	0	8.51755255764983	12.595802032611	237.909357405766	195.693839179436	162.841316875454
AT3G03360	56.4462472723345	41.8477235611252	43.3379888344623	44.1394612490201	55.053864098232	50.500740593055	41.9669923212812	54.5025035668548	61.2712543153575
AT3G03380	1155.40771539805	1158.54635852996	1214.45679119622	611.484392955297	1088.97221679317	1025.66497375253	1186.73212516671	1212.97813028825	1247.59047674854
AT3G03420	124.689741003255	162.098972246246	141.765664023477	316.468206419654	223.621043322399	171.609063022924	221.711043422256	217.342776654107	230.21786300848
AT3G03440	100.988223601798	95.2186265784775	92.6410966831736	79.2866166349228	85.2978070821164	56.1003071265139	286.57654365707	262.613712017239	146.361510819228
AT3G03450	72.7103257052818	32.3537490652511	51.6831004001424	128.456787638929	109.487415205655	99.4812937789789	139.957644345782	158.32536290336	161.713381941156
AT3G03460	23.7080896521292	21.8127803036693	24.4016262376151	86.8121034429075	46.9299574207792	54.764465072889	31.3929787512229	38.8484287209254	56.1383982314581
AT3G03470	1034.01005884183	617.178472924476	697.978880796232	1405.64128743015	2584.59337460596	1969.67520910556	8018.2124747331	7847.47032735437	3658.32197517979
AT3G03480	27.9186716431259	15.5020121918402	20.8062129867703	144.848342924588	174.303421359596	234.275725968742	398.649777600383	283.614510151506	100.789016874616
AT3G03490	150.277133345499	171.164074562797	164.395023059832	276.684408020783	242.94422567078	181.256267455274	290.434053393868	300.402359043482	237.837167598831
AT3G03520	156.97481307188	176.257710693659	133.080107750944	88.4163997758311	77.5720583027529	75.7883507664033	305.729314905815	259.456814528088	275.162570374233
AT3G03550	173.614566571433	166.558566045767	177.622241837862	245.658729906583	218.984069177364	172.532618194385	203.574893682416	205.803194273732	259.966944866207
AT3G03560	382.332049705345	510.285772980545	457.557054856803	320.064750779889	271.120914216254	228.484223761503	387.886747033328	352.026160813516	248.669598805543
