	SRX2513387	SRX2513388	SRX2513389	SRX2513390	SRX2513391	SRX2513392
AT4G11330	128.069906370032	169.745568700623	181.997192972599	44.4713733732911	51.7424138373496	50.793553798123
AT4G11350	42.3409688897898	49.2210252879012	61.2661895059857	56.5260237422781	43.9586527931514	44.4477356834315
AT4G11360	79.2231550504634	96.4492455901211	101.21704379752	123.827086413246	167.8391639382	325.59097217832
AT4G11370	19.1277635617926	15.2918138588621	15.5569306179299	12.3993805967105	20.5788061117283	31.7493748733155
AT4G11380	1676.27273273853	1714.94268976192	1597.1394968461	1901.02110654004	1554.35979243581	1221.15538552616
AT4G11400	53.5469676472618	49.4509431503954	71.4896210517198	18.371244495572	23.8227764314456	23.9169391053721
AT4G11410	143.162777402381	151.261492265102	151.501883151401	87.4179992554823	144.605973813368	132.123178112529
AT4G11420	4468.18867419188	4087.32439879213	4270.50452649152	5194.15978457506	4883.97011820305	5411.49377115298
AT4G11440	103.331564051126	98.2478296787174	98.6655082080936	107.027030978216	132.263244985727	113.719183655361
AT4G11450	351.00833406942	327.541106090611	406.115699231064	181.724625646243	240.621742804833	348.099414292239
AT4G11530	35.6332571586711	56.4655200557727	47.9928041685626	13.7611272509006	21.7658406384459	27.9154443532825
AT4G11560	1293.2656824637	1110.63038604935	1071.37508147997	1832.52496129274	1518.8743936261	1397.82050136586
AT4G11570	439.457337727158	507.933232784282	441.357640570944	1647.47801416137	1058.75767283775	1043.2646106198
AT4G11600	556.134246055063	498.497808642711	567.67417476548	1363.07857255478	1370.82208374283	1195.33550755565
AT4G11630	457.992191616312	415.479116011733	456.449855145347	608.825022636452	628.678021351954	659.520040674053
AT4G11640	104.982516013463	76.1903061775237	95.5857665795532	50.7573763392766	55.7920809679263	81.5813263776607
AT4G11660	307.876988253144	292.98445224625	330.553856681199	2360.89303125843	1954.06133975211	1690.4689214597
AT4G11670	484.821688577561	505.398179095907	525.663130016983	268.638388194987	323.577267088859	409.115998064328
AT4G11680	398.749950197557	451.191055691461	403.648413260181	331.464036929841	290.230734795914	271.934355666595
AT4G11690	46.2637305349975	54.0304365178622	44.2212089701374	21.6119159853014	41.2572273575246	68.5801399876862
AT4G11720	17.8360986700254	24.7360299160041	18.3147673141746	7.65085699445268	2.07209963167518	1.99342950763088
AT4G11740	433.488502522795	402.069692375924	417.862585266674	1068.2853633313	903.126392268961	679.812107488499
AT4G11790	816.642701054997	860.950395157829	850.671576841987	883.440885049871	967.496737105815	866.42717013993
AT4G11800	437.343824961963	485.1988340985	478.986778186356	503.371801509985	606.068974736628	741.3770481947
AT4G11820	2010.75022352138	2289.89275426258	1614.36206863368	917.065737321349	648.815643852086	498.779907863673
AT4G11830	1819.00400465081	1703.37773722704	1933.94990865511	995.782530624707	1285.25652867925	2154.66802063241
AT4G11840	369.676825637471	395.072563322493	429.392300840592	735.211896182989	820.167581579219	1226.33880069339
