	SRX2513381	SRX2513382	SRX2513383	SRX2513384	SRX2513385	SRX2513386
AT1G64140	1904.17331855798	1789.77055863118	1405.99845843151	4246.26438578773	3286.15343182705	3069.05078089028
AT1G64150	308.96571712696	170.521526310118	189.108296215359	49.9468282472898	76.0664101844054	99.915285055379
AT1G64170	106.002538264904	134.041348188182	99.6247761654608	12.4124167414002	11.2972067107259	16.5392164689018
AT1G64180	124.784948175544	114.889919026455	121.803122473346	73.384647026359	132.628040175094	101.779874328913
AT1G64185	9.56795061717289	16.8374676809855	12.2042805708349	10.2245267838596	8.37315252279871	27.5951589367417
AT1G64190	555.73239046041	557.815899055737	506.127624670707	611.632798455755	457.795325139214	546.042355655095
AT1G64200	228.128384925937	915.180156940852	97.2397930271334	1372.87640362312	3151.31578818788	2033.99454773827
AT1G64210	0	0	0	32.3205880128538	45.1177833939576	19.1246431641974
AT1G64230	5022.39288067994	4853.61763427694	3836.65992352213	6448.86662656281	8685.32778672339	4436.8857367473
AT1G64280	1209.61974865794	1468.24665376277	1917.73330720587	853.235382937799	604.252426145919	720.626809932596
AT1G64300	65.9619564526069	78.2336947030614	89.6814287494754	97.698244281986	75.261231538702	77.2587763260016
AT1G64320	10.0224032243947	12.2679909991033	19.2786917491534	7.19277593316107	10.8791333734214	6.70752843648967
AT1G64330	268.150271726004	335.124079498912	363.521130450033	228.919858898883	191.866654915482	267.911232054963
AT1G64350	203.652950629421	309.526907729174	348.277593598577	332.612392177467	303.148328188784	330.874607634412
AT1G64355	477.32869736092	246.038784347324	289.258493400083	403.790659029824	470.686342090281	310.487781699653
AT1G64360	3474.04584997471	4189.16009104098	4220.0712175925	5749.64602050022	3245.09887150795	3689.24232106832
AT1G64370	10557.8794940231	8682.90206902511	7919.2601840634	12563.7839372307	17579.9365389739	9627.24445439813
AT1G64380	80.0126555498866	105.230208309777	76.8104280654146	120.97286047784	52.6160813951788	17.3833921317601
AT1G64385	407.499512250802	536.821889980289	681.83904074063	217.311173050925	239.887218534861	264.456117575973
AT1G64390	247.805159523478	213.86522418593	191.123561794285	6.20772868256426	42.3602073843663	76.5967284369494
AT1G64400	675.144828096725	603.233279397451	926.872421178847	172.742608995777	144.907404467604	175.770007174635
AT1G64430	684.090415876932	613.496297261328	556.811298116039	1239.3606428057	1291.4718341376	833.305474234012
AT1G64440	167.18667471993	222.667305058759	200.771155050079	254.646674523845	236.683024614235	231.132314061994
AT1G64450	27.9423130468692	7.57102881245314	10.6851202461871	8.75591222658803	5.63044085407609	15.6301736654828
AT1G64460	303.717313829269	301.059910728234	530.411301269453	217.582928203431	204.148111588889	221.855014194909
AT1G64490	109.336122007165	121.945760741662	99.0232093616747	85.1465570595809	104.41226867536	82.9445177401639
AT1G64500	1268.93533790158	618.743065458305	606.796125155244	1152.11246621549	1216.30496503549	444.022149240879
AT1G64510	2141.05334576622	1071.67158606683	946.237046338751	1170.72964698324	1201.52710453467	1064.27674569555
AT1G64520	954.21572043679	842.459980858758	885.421983189706	1437.93713188006	856.89895436662	1102.05894632481
AT1G64530	200.901832735968	153.053594548632	133.799630088332	60.0518588661671	68.7614855084877	45.8500564633193
AT1G64550	820.213981266781	705.009241654647	785.495659882045	1154.1556259535	881.791905207298	1081.70241020172
AT1G64561	14.4456932224732	13.0588627501056	19.936010630432	232.900680881262	156.852872917976	86.891747900945
AT1G64563	54.1474272830407	88.414517170036	80.7837444947056	1373.94081096832	1092.10092174375	704.240932780213
AT1G64570	603.639230633673	648.929705830305	560.952548775011	566.366022138394	568.993776611492	502.517597329771
AT1G64572	49.8250634555639	52.0078082432334	51.5618062387685	53.344978215356	42.5267747865873	63.4301908520837
AT1G64580	47.4156306909623	29.4229132524996	25.9545093200581	12.4465469379198	18.8071450639839	26.9614631298346
AT1G64583	16.0282884567425	11.4095931035663	8.96235605767999	7.49073408463905	13.189993155631	17.4289054178574
AT1G64600	28.9240658346924	35.1113218073353	71.5758059308916	220.372122250224	203.090908121578	305.243166832094
AT1G64610	932.691641684448	1043.75681082502	910.33515369911	423.340273509433	338.171273312493	371.889227869902
AT1G64620	130.409942045482	154.847067574906	70.8163034591469	149.128065183267	133.61675636922	80.9242027744251
AT1G64630	257.57240443234	277.294748758929	283.084789971121	458.852287675695	364.058924360825	345.38266742348
AT1G64640	57.3602517072712	65.1467708699194	39.0176532009369	22.605786236816	9.36823194873794	20.8132190965068
AT1G64650	535.212145495008	504.081539790483	461.630195067515	133.075682668776	161.525578288355	313.563861698322
AT1G64660	77.6287479359006	109.061549822341	115.288759491058	690.491446323424	1867.41255230042	332.088287570433
AT1G64670	53.4117393643937	74.1218601468257	45.109643545229	8.74315189187498	26.3683459243275	26.1334411401025
AT1G64680	1582.77761242589	1072.41438513158	1027.51271952806	1529.31636586333	2112.13264550595	1348.15994437645
AT1G64690	27.2483322333509	19.0063331187973	15.3365845251007	23.6915415949814	5.69344066067432	8.21058090497189
AT1G64700	11.7492558123596	14.1400736692424	12.3801184479833	6.29661699292899	16.8433299486873	10.3973098187691
AT1G64710	591.874936957582	1847.05075768335	3100.7156052508	671.462837670976	574.208165016363	763.783503340093
AT1G64720	31924.2630331995	15349.6880581583	8212.74952713374	27727.8370782241	29586.1784305371	12172.2100199635
AT1G64740	805.711156650164	600.16528534642	480.6086445731	427.686213350152	542.177979366724	277.282495644933
AT1G64750	754.207517223238	742.081105734305	858.128346838999	889.162209034915	841.035486449858	968.268117624842
AT1G64760	77.2205632289755	30.0734941998507	34.4752693262022	27.0913972615206	52.730134381279	34.3816036124965
AT1G64770	1804.04408987409	1058.40525654179	1021.17765140192	917.02428357717	1024.14115274001	644.813194793694
AT1G64780	371.986917578839	204.156788899256	263.340548045643	1081.98956999006	310.420768831752	594.172415681879
AT1G64790	1184.45543093698	1254.63647517398	1235.99387817464	1793.32088547777	1287.92598173749	1821.39161132109
AT1G64810	751.449438051544	971.869412606128	1330.98023138908	1080.67684861152	1030.73584101861	957.725521914593
AT1G64840	211.911892529469	235.250614104007	236.040617402412	429.820780272895	335.572174714926	268.662034737333
AT1G64850	770.301844026785	941.347436341896	900.431277376073	810.327550561632	933.585351545081	993.595959469638
AT1G64860	2977.08188587385	1942.78132759213	1337.19310223366	2422.38711054287	2129.92986976222	2148.78862336333
AT1G64880	231.109959141545	317.118304988591	392.243075550059	556.029611014268	400.691679395777	788.989965931736
AT1G64890	102.998588811007	116.707256781655	134.175905697568	113.322214503592	147.604190851399	163.481215856727
AT1G64900	2050.58465696716	2476.53830248927	2116.50266196259	3076.99088028517	2486.75583981779	2709.6544362513
AT1G64950	1625.24753387882	1338.53905667607	1585.58180141023	4556.34425563912	3103.62827515556	2814.74036758164
AT1G64960	197.903618837982	141.815481679756	176.174982306366	255.144954795779	275.982049847773	256.013884987492
AT1G64970	1130.96850629148	1122.25494042285	1702.8376186536	1519.18228838635	1397.99913269141	1475.02184654964
AT1G64980	393.025614928603	519.683902201829	401.773558165725	107.240469550815	131.834563595109	151.635651202362
AT1G64990	357.915773954449	410.544849335462	405.133932728859	703.849622478903	741.728823612607	775.260017555065
AT1G65000	97.5918726484303	116.85348830781	138.753612095388	131.044357795867	161.844035832582	163.729154555225
AT1G65010	443.427764533216	292.2248185414	206.001496925144	55.7326244537572	59.3648046459928	104.531354544972
AT1G65020	282.036132881886	279.059991802974	330.095544489317	532.005207932118	363.987948283643	444.484918016025
AT1G65030	64.0091567398073	96.5471074200849	117.571591866736	341.380885298217	208.351838685582	261.395797386589
AT1G65032	47.5827144462772	49.6940976279932	42.0319001414391	36.8835836659297	66.1693388457082	59.6018284569817
AT1G65040	1179.78564060941	1113.27081668724	1843.09689626238	2415.05549620896	1972.430543037	3138.64242273629
AT1G65060	10.4410992002912	7.48391704304477	52.9720284379096	3.74615512212782	13.2140862148426	21.7685310646482
AT1G65070	403.443820530621	311.826682874513	284.630424536031	1131.87653078173	1020.56084374371	836.834062264993
AT1G65080	40.5324475900194	49.3252421957579	62.5831728399834	120.854452120231	133.473984374918	133.024619463266
AT1G65120	7.99596653710686	13.3570451223371	12.567559919874	12.4210328029825	27.4174116509669	17.4086710062203
AT1G65150	35.8130825993991	46.6537208592614	50.1954113590253	91.5082863114115	129.25206440968	83.7972106119562
AT1G65190	1167.87742146185	1253.33609177546	966.850983383918	956.495367279293	915.667816942729	786.073421698942
AT1G65220	981.851795220681	1024.95949884723	1113.1450114316	824.154974263649	784.62555880155	714.514713673851
AT1G65230	1265.90492237508	745.415181717115	637.409386385413	637.290394883339	881.955643481146	566.492973906733
AT1G65240	18.5410796540199	31.2938282992899	27.7017827241755	1.24651728172019	4.69885027310478	3.47723680504485
AT1G65250	206.391653190838	261.663246579187	376.931738096695	69.8355452931874	59.1946716335173	58.2355535189524
AT1G65260	3215.10813041831	2971.29091485956	2570.2738980281	2315.60979629226	2694.82294430865	2170.67315834032
AT1G65270	727.740931555757	683.263231537424	764.026478995067	633.440134568527	628.803006826903	725.402107404706
AT1G65280	730.596184023606	667.978991629835	713.651979292997	1372.42168739557	1037.99411785719	946.849150856997
AT1G65290	673.170655674716	726.136641564737	848.178505784431	952.015711826744	704.376917278753	1228.83362633131
AT1G65295	285.045112237782	238.559451158799	195.997836026703	67.510742230835	65.7027090281585	60.794107161664
AT1G65320	482.415006030379	373.900997566632	289.004865830556	478.067268409458	557.573484402693	434.827508782939
AT1G65370	343.000790527702	536.905327616244	409.119016620004	133.708854556988	386.783081446053	509.009902727771
AT1G65380	174.135902408415	119.735974999143	130.052725927993	177.613643717994	180.706126173811	159.265685566762
